STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/6/2021,0,0,,93,70,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,6/6/2021,0,0,,92,65,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/6/2021,0,0,,89,62,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,6/6/2021,0,0,81,92,71,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/7/2021,0,0,,93,70,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/7/2021,0,0,,91,71,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/7/2021,0,0,,94,74,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,6/7/2021,0,0,,95,72,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/7/2021,0,0,,90,70,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,6/7/2021,0,0,82,90,76,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/8/2021,0,0,,92,74,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/8/2021,0,0,,91,75,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/8/2021,0,0,,92,76,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,6/8/2021,0,0,,92,74,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/8/2021,0,0,,87,71,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,6/8/2021,0.01,0,82,88,76,,,1,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/9/2021,0,0,,89,70,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/9/2021,0,0,,90,73,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/9/2021,0,0,,91,73,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,6/9/2021,0.57,0,,89,74,,,1,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/9/2021,0.02,0,,87,70,,,1,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,6/9/2021,0,0,82,89,76,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/10/2021,0,0,,87,68,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/10/2021,0,0,,86,71,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/10/2021,0,0,,88,72,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,6/10/2021,0,0,,88,74,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/10/2021,0,0,,84,71,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,6/10/2021,0.99,0,79,89,69,1,,1,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/11/2021,0.96,0,,87,67,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/11/2021,1.3,0,,87,67,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/11/2021,0.45,0,,89,67,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,6/11/2021,0.91,0,,89,68,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/11/2021,1.92,0,,85,65,,,1,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,6/11/2021,1.8,0,70,71,67,1,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/12/2021,0.82,0,,68,63,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/12/2021,1.09,0,,71,66,,,1,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,6/12/2021,1.61,0,,76,64,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/12/2021,0.72,0,,68,63,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,6/12/2021,0,0,70,79,65,1,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/13/2021,0,0,,77,64,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/13/2021,0,0,,79,62,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/13/2021,0,0,,79,65,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,6/13/2021,0,0,,79,62,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/13/2021,0,0,,74,61,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,6/13/2021,0,0,74,82,67,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/14/2021,0.03,0,,80,66,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/14/2021,0.01,0,,83,65,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,6/14/2021,0,0,,83,64,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/14/2021,0.09,0,,77,64,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,6/14/2021,1.83,0,77,89,67,1,,1,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/15/2021,1.29,0,,88,63,,,1,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/15/2021,0,0,,88,63,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/15/2021,2.09,0,,90,65,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,6/15/2021,0.53,0,,89,61,,,1,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/15/2021,2.03,0,,86,62,,,1,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,6/15/2021,0,0,75,82,66,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/16/2021,0,0,,78,63,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/16/2021,0,0,,81,62,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/16/2021,0,0,,81,65,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,6/16/2021,0,0,,81,64,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/16/2021,0,0,,76,60,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,6/16/2021,0,0,73,81,65,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/17/2021,0,0,,79,57,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/17/2021,0,0,,78,56,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/17/2021,0,0,,81,58,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,6/17/2021,0,0,,81,59,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/17/2021,0,0,,77,53,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,6/17/2021,0,0,72,80,59,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/18/2021,0,0,,79,52,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/18/2021,0,0,,79,55,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/18/2021,0,0,,86,56,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,6/18/2021,0,0,,80,56,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/18/2021,0,0,,78,52,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,6/18/2021,0,0,73,85,61,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/19/2021,0,0,,85,72,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/19/2021,0,0,,86,,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/19/2021,0,0,,86,70,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,6/19/2021,0,0,,86,63,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/19/2021,0,0,,81,59,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,6/19/2021,0.16,0,79,88,73,,,1,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/20/2021,0,0,,85,67,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/20/2021,0.1,0,,86,68,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/20/2021,0.07,0,,87,70,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,6/20/2021,0.13,0,,88,73,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/20/2021,0.08,0,,87,67,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,6/20/2021,0.01,0,80,89,72,1,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/21/2021,0,0,,91,73,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/21/2021,0,0,,91,72,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/21/2021,0,0,,92,75,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,6/21/2021,0,0,,92,73,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/21/2021,0,0,,89,67,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,6/21/2021,0.05,0,81,90,75,,,1,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/22/2021,0.96,0,,91,69,,,1,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/22/2021,0.49,0,,92,68,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/22/2021,0.02,0,,93,71,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,6/22/2021,0.15,0,,93,72,,,1,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/22/2021,0.01,0,,88,68,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,6/22/2021,0.34,0,72,76,61,1,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/23/2021,0.32,0,,70,49,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/23/2021,0.4,0,,69,52,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/23/2021,0.35,0,,74,52,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,6/23/2021,0.44,0,,76,53,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/23/2021,0.31,0,,68,49,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,6/23/2021,0,0,67,78,57,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/24/2021,0,0,,78,52,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/24/2021,0,0,,76,52,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/24/2021,0,0,,80,55,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,6/24/2021,0,0,,79,54,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/24/2021,0,0,,74,50,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,6/24/2021,0,0,70,79,60,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/25/2021,0,0,,77,54,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/25/2021,0,0,,78,58,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/25/2021,0,0,,80,57,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,6/25/2021,0,0,,78,58,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/25/2021,0,0,,76,52,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,6/25/2021,0,0,71,80,62,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/26/2021,0.23,0,,82,66,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/26/2021,0.1,0,,82,68,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/26/2021,0.12,0,,83,65,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,6/26/2021,0.01,0,,83,62,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/26/2021,0,0,,78,56,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,6/26/2021,0.14,0,78,85,73,1,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/27/2021,0,0,,86,73,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/27/2021,0,0,,86,72,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/27/2021,0,0,,88,73,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,6/27/2021,0.02,0,,88,73,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/27/2021,0.02,0,,82,70,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,6/27/2021,0,0,81,89,74,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/28/2021,0,0,,89,74,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/28/2021,0,0,,91,72,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/28/2021,0,0,,92,73,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,6/28/2021,0,0,,91,74,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/28/2021,0,0,,87,71,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,6/28/2021,0,0,83,91,76,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/29/2021,0,0,,92,72,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/29/2021,0.04,0,,93,72,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/29/2021,0,0,,94,75,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,6/29/2021,0,0,,94,73,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/29/2021,0,0,,90,73,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,6/29/2021,0,0,84,93,76,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,6/30/2021,0,0,,93,71,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,6/30/2021,0,0,,95,73,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,6/30/2021,0,0,,95,76,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,6/30/2021,0,0,,95,73,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,6/30/2021,0,0,,90,73,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,6/30/2021,0.03,0,86,95,76,,,1,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,7/1/2021,0.02,0,,95,71,,,1,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,7/1/2021,0.1,0,,97,72,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,7/1/2021,0.29,0,,98,72,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,7/1/2021,0,0,,96,74,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,7/1/2021,0.33,0,,93,70,,,1,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,7/1/2021,1.27,0,80,91,70,1,,1,,,,1,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,7/2/2021,1.12,0,,86,69,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,7/2/2021,1.85,0,,,69,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,7/2/2021,2.07,0,,92,71,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,7/2/2021,1.01,0,,90,72,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,7/2/2021,1.83,0,,87,69,,,1,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,7/2/2021,0.09,0,75,83,69,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,7/3/2021,0,0,,80,61,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,7/3/2021,0,0,,,61,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,7/3/2021,0.01,0,,82,63,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,7/3/2021,0,0,,82,62,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,7/3/2021,0,0,,79,62,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,7/3/2021,0,0,73,81,63,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,7/4/2021,0.11,0,,79,59,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,7/4/2021,0.06,0,,,61,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,7/4/2021,0.08,0,,81,61,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,7/4/2021,0,0,,81,61,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,7/4/2021,0.04,0,,78,61,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,7/4/2021,0,0,74,85,64,,,,,,,1,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,7/5/2021,0,0,,86,63,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,7/5/2021,0,0,,85,66,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,7/5/2021,0,0,,86,66,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,7/5/2021,0,0,,85,64,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,7/5/2021,0,0,,81,59,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,7/5/2021,0,0,79,88,71,,,,,,,1,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,7/6/2021,0,0,,88,68,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,7/6/2021,0,0,,89,68,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,7/6/2021,0,0,,90,66,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,7/6/2021,0,0,,89,71,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,7/6/2021,0,0,,85,64,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,7/6/2021,0,0,83,93,73,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,7/7/2021,0,0,,93,72,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,7/7/2021,0,0,,95,74,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,7/7/2021,0,0,,94,75,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,7/7/2021,0,0,,94,73,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,7/7/2021,0,0,,90,70,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,7/7/2021,0,0,85,93,77,,,,,,,1,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,7/8/2021,0.03,0,,93,73,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,7/8/2021,0,0,,95,75,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,7/8/2021,0,0,,97,78,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,7/8/2021,0,0,,94,76,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,7/8/2021,0,0,,91,72,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,7/8/2021,0.24,0,82,86,72,1,,1,,,,1,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,7/9/2021,0.17,0,,86,69,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,7/9/2021,0.8,0,,87,69,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,7/9/2021,0.23,0,,88,71,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,7/9/2021,0.26,0,,86,72,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,7/9/2021,0.61,0,,85,68,,,1,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,7/9/2021,1.15,0,77,90,71,1,,1,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,7/10/2021,0.06,0,,89,68,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,7/10/2021,0.4,0,,90,67,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,7/10/2021,1.5,0,,92,67,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,7/10/2021,0.73,0,,91,70,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,7/10/2021,0.61,0,,86,65,,,1,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,7/10/2021,0,0,76,84,70,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,7/11/2021,0,0,,83,68,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,7/11/2021,0,0,,,67,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,7/11/2021,0,0,,85,73,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,7/11/2021,0,0,,85,72,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,7/11/2021,0,0,,81,65,,,,,,,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.84721,-77.03454,4.1,7/11/2021,0,0,81,90,75,,,,,,,,
USC00180700,"BELTSVILLE, MD US",39.0302,-76.9315,44.2,7/12/2021,0,0,,90,75,,,,,,,,
USC00182325,"DALECARLIA RESERVOIR, MD US",38.9385,-77.1134,45.7,7/12/2021,0,0,,92,67,,,,,,,,
USC00186350,"NATIONAL ARBORETUM DC, MD US",38.91329,-76.97009,15.2,7/12/2021,0,0,,92,77,,,,,,,,
USC00186800,"OXON HILL, MD US",38.7955,-76.99481,57.9,7/12/2021,0,0,,92,74,,,,,,,,
USC00448737,"VIENNA, VA US",38.89205,-77.28913,118.9,7/12/2021,0,0,,87,71,,,,,,,,
